regime_id,regime_name,w_SPXT,w_LUATTRUU,w_LF98TRUU,w_BCOMTR,w_MXEF,w_BCIT1T,w_DXY,w_NEIXCTAT,w_M1WOSC,w_M1WO000V,w_M1WOMOM,w_M1WOQU,w_M1WOMVOL,w_DBFXCARU
0,Crisis,0.0,0.351705599540691,1.556472353093045e-14,0.08801167906599833,0.0,0.0026484238397449034,0.059261988066821446,0.0,0.0,2.1347605070828443e-15,1.1414996943405904e-14,0.0,0.0,0.4983723094867152
1,Inflation,0.0,0.041791299867820424,0.011102342962386401,0.11947033433116265,0.034583600481577347,0.0,0.06029323169530611,0.0,0.0,0.0,0.03551639833836653,0.0,0.0,0.6972427923233806
2,Steady State,4.653624738614993e-16,0.25265654470660476,0.008007749470063562,1.8101040503277254e-17,3.810951553924537e-16,3.931059523905301e-18,0.4144277028632609,0.1502015891763191,0.1012716561148165,0.0,8.887485172426248e-17,0.07343475766893293,8.889312777102439e-16,3.0006866872582383e-16
3,Walking on Ice,1.0340324646663898e-13,0.3992405069110651,6.881549742068916e-14,7.939682240147881e-05,0.05295239977673789,0.0025872443917860015,7.65177864254589e-14,0.13678446725083618,9.508395411236863e-14,1.6987331781776259e-13,0.05795478083834917,0.05660764012665597,3.332839453320538e-14,0.2937935638816213
