regime_id,regime_name,w_SPXT,w_LUATTRUU,w_LF98TRUU,w_BCOMTR,w_MXEF,w_BCIT1T,w_DXY,w_NEIXCTAT,w_M1WOSC,w_M1WO000V,w_M1WOMOM,w_M1WOQU,w_M1WOMVOL,w_DBFXCARU
0,Crisis,6.771422225406276e-17,0.04561667931914339,3.2945863722000677e-16,0.3005200229590703,1.221655147495709e-15,0.06802518964001153,7.143921402801489e-16,0.5858381080817658,3.600062529668226e-15,6.935956853274852e-16,8.841024265483053e-16,1.3163380181642203e-15,5.429836963432848e-17,2.0640856712558102e-16
1,Inflation,0.0,0.5076980492967557,1.897972654010058e-15,1.129993565585928e-15,0.0,0.0,0.4319601158440165,1.1967449493528393e-15,0.0,0.0,1.3952907516012502e-16,0.0,7.593341066399846e-17,0.06034183485922336
2,Steady State,0.1452903274044731,0.020548537761616158,0.020976301202219647,0.003924681517787129,0.02599245014824169,3.0690688624573587e-16,0.0,0.007151080543092505,0.036950666841354875,0.07439100888745911,0.017695188015702967,0.11917887749757412,0.13138721657923264,0.3965136636012459
3,Walking on Ice,0.09555814657641562,0.06368254443220524,0.029460490036587017,0.0008020891443476596,0.04555403344239235,6.506054540421878e-15,7.655640185777503e-14,1.0754606570052082e-13,0.06055214910226893,0.07307616753168568,0.05434162682752084,0.1144899354770069,0.09389957760933709,0.3685832398200421
4,Bull Market,0.03439048636761575,0.04107434966180844,0.018997709389249252,0.025024790855586218,0.028848809044624776,0.0009102157612298696,0.00036907827073248505,0.027207428256541967,0.03257682257126548,0.06752096019262958,0.027861169161247926,0.08732531221591887,0.053541732579790016,0.5543511356717593
