regime_id,regime_name,w_SPXT,w_LUATTRUU,w_LF98TRUU,w_BCOMTR,w_MXEF,w_BCIT1T,w_DXY,w_NEIXCTAT,w_M1WOSC,w_M1WO000V,w_M1WOMOM,w_M1WOQU,w_M1WOMVOL,w_DBFXCARU
0,Crisis,0.0,0.5177030331458848,1.1499784282862053e-14,2.378109889804452e-14,0.0,0.09312431923565564,1.2328485537787658e-14,0.38917264761840004,0.0,1.1139077985570877e-16,0.0,0.0,0.0,1.1577361715779326e-14
1,Inflation,5.83413676811092e-16,0.166753012788379,7.608805950906722e-16,0.0329644533461356,2.5301637122205786e-15,0.00020256222538346562,0.10944543953876026,0.0,6.429047949641682e-16,0.0,0.0,3.9788461709781625e-15,1.0328123194681538e-15,0.690634532101332
2,Steady State,1.072741088723564e-15,0.22685741155232936,0.09757062722505432,0.0759758350068065,0.03885785830065641,0.005709369178796859,1.079253990763455e-15,0.07001555165204766,1.5397402149067294e-15,5.308382069083019e-16,0.015690132317815405,1.675032816355819e-15,8.559988968037205e-16,0.4693232147664866
3,Walking on Ice,5.595553182943794e-12,0.2290293120961409,3.4668347583725796e-12,0.010200511982576318,5.777018369984565e-12,0.0,5.135808186136636e-12,0.06240026033069501,0.13110222848793268,0.09163026430547745,0.13089368438266552,6.034624679090223e-12,5.732832789066277e-12,0.3447437383827693
